"ITTER107","Territorio","TIPO_DATO35","Tipo dato","REATI_PS","Tipo di delitto","SEXISTAT1","Sesso","ETA1","Classe di età","CITTADINANZA","Cittadinanza","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","MANSHOM","omicidi preterintenzionali","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2019","2019",2,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","MANSHOM","omicidi preterintenzionali","2","femmine","Y45-54","45-54 anni","TOTAL","totale","2019","2019",2,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","UNINTHOM","omicidi colposi","1","maschi","Y25-34","25-34 anni","TOTAL","totale","2019","2019",268,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","UNINTHOM","omicidi colposi","1","maschi","Y35-44","35-44 anni","TOTAL","totale","2019","2019",288,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","UNINTHOM","omicidi colposi","1","maschi","Y45-54","45-54 anni","TOTAL","totale","2019","2019",288,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","UNINTHOM","omicidi colposi","2","femmine","Y25-34","25-34 anni","TOTAL","totale","2019","2019",79,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","UNINTHOM","omicidi colposi","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2019","2019",96,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","UNINTHOM","omicidi colposi","2","femmine","Y45-54","45-54 anni","TOTAL","totale","2019","2019",97,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","ROADHOM","omicidi colposi da incidente stradale","1","maschi","Y35-44","35-44 anni","TOTAL","totale","2019","2019",166,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","ROADHOM","omicidi colposi da incidente stradale","1","maschi","Y45-54","45-54 anni","TOTAL","totale","2019","2019",173,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","ROADHOM","omicidi colposi da incidente stradale","2","femmine","Y25-34","25-34 anni","TOTAL","totale","2019","2019",35,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","ROADHOM","omicidi colposi da incidente stradale","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2019","2019",25,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","BLOWS","percosse","1","maschi","Y45-54","45-54 anni","TOTAL","totale","2019","2019",1642,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","BLOWS","percosse","2","femmine","Y25-34","25-34 anni","TOTAL","totale","2019","2019",455,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","BLOWS","percosse","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2019","2019",641,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","BLOWS","percosse","2","femmine","Y45-54","45-54 anni","TOTAL","totale","2019","2019",604,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","CULPINJU","lesioni dolose","1","maschi","Y25-34","25-34 anni","TOTAL","totale","2019","2019",10539,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","CULPINJU","lesioni dolose","1","maschi","Y35-44","35-44 anni","TOTAL","totale","2019","2019",10229,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","CULPINJU","lesioni dolose","1","maschi","Y45-54","45-54 anni","TOTAL","totale","2019","2019",8074,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","CULPINJU","lesioni dolose","2","femmine","Y45-54","45-54 anni","TOTAL","totale","2019","2019",2107,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","MENACE","minacce","1","maschi","Y25-34","25-34 anni","TOTAL","totale","2019","2019",7848,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","MENACE","minacce","1","maschi","Y35-44","35-44 anni","TOTAL","totale","2019","2019",10446,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","MENACE","minacce","2","femmine","Y25-34","25-34 anni","TOTAL","totale","2019","2019",1946,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","MENACE","minacce","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2019","2019",2745,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","STALK","stalking","1","maschi","Y45-54","45-54 anni","TOTAL","totale","2019","2019",3199,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","STALK","stalking","2","femmine","Y25-34","25-34 anni","TOTAL","totale","2019","2019",337,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","STALK","stalking","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2019","2019",628,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","STALK","stalking","2","femmine","Y45-54","45-54 anni","TOTAL","totale","2019","2019",687,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","KIDNAPP","sequestri di persona","1","maschi","Y25-34","25-34 anni","TOTAL","totale","2019","2019",406,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","KIDNAPP","sequestri di persona","1","maschi","Y35-44","35-44 anni","TOTAL","totale","2019","2019",304,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","KIDNAPP","sequestri di persona","1","maschi","Y45-54","45-54 anni","TOTAL","totale","2019","2019",200,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","KIDNAPP","sequestri di persona","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2019","2019",39,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","KIDNAPP","sequestri di persona","2","femmine","Y45-54","45-54 anni","TOTAL","totale","2019","2019",37,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","RAPE","violenze sessuali","1","maschi","Y45-54","45-54 anni","TOTAL","totale","2019","2019",851,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","RAPE","violenze sessuali","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2019","2019",32,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","RAPE","violenze sessuali","2","femmine","Y45-54","45-54 anni","TOTAL","totale","2019","2019",17,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","RAPEUN18","atti sessuali con minorenne","1","maschi","Y45-54","45-54 anni","TOTAL","totale","2019","2019",136,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","RAPEUN18","atti sessuali con minorenne","2","femmine","Y45-54","45-54 anni","TOTAL","totale","2019","2019",5,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","CORRUPUN18","corruzione di minorenne","1","maschi","Y35-44","35-44 anni","TOTAL","totale","2019","2019",34,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","CORRUPUN18","corruzione di minorenne","2","femmine","Y45-54","45-54 anni","TOTAL","totale","2019","2019",0,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","PROSTI","sfruttamento e favoreggiamento della prostituzione","1","maschi","Y35-44","35-44 anni","TOTAL","totale","2019","2019",281,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","PROSTI","sfruttamento e favoreggiamento della prostituzione","1","maschi","Y45-54","45-54 anni","TOTAL","totale","2019","2019",142,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","PROSTI","sfruttamento e favoreggiamento della prostituzione","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2019","2019",162,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","PROSTI","sfruttamento e favoreggiamento della prostituzione","2","femmine","Y45-54","45-54 anni","TOTAL","totale","2019","2019",95,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","PORNO","pornografia minorile e detenzione di materiale pedopornografico","1","maschi","Y35-44","35-44 anni","TOTAL","totale","2019","2019",113,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","PORNO","pornografia minorile e detenzione di materiale pedopornografico","1","maschi","Y45-54","45-54 anni","TOTAL","totale","2019","2019",99,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","THEFT","furti","1","maschi","Y35-44","35-44 anni","TOTAL","totale","2019","2019",17520,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","THEFT","furti","1","maschi","Y45-54","45-54 anni","TOTAL","totale","2019","2019",11198,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","THEFT","furti","2","femmine","Y45-54","45-54 anni","TOTAL","totale","2019","2019",3641,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","BAGTHEF","furti con strappo","1","maschi","Y35-44","35-44 anni","TOTAL","totale","2019","2019",278,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","BAGTHEF","furti con strappo","1","maschi","Y45-54","45-54 anni","TOTAL","totale","2019","2019",145,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","PICKTHEF","furti con destrezza","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2019","2019",534,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","BURGTHEF","furti in abitazioni","1","maschi","Y35-44","35-44 anni","TOTAL","totale","2019","2019",2274,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","BURGTHEF","furti in abitazioni","1","maschi","Y45-54","45-54 anni","TOTAL","totale","2019","2019",1141,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","BURGTHEF","furti in abitazioni","2","femmine","Y45-54","45-54 anni","TOTAL","totale","2019","2019",506,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","SHOPTHEF","furti in esercizi commerciali","1","maschi","Y35-44","35-44 anni","TOTAL","totale","2019","2019",4294,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","SHOPTHEF","furti in esercizi commerciali","1","maschi","Y45-54","45-54 anni","TOTAL","totale","2019","2019",2593,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","SHOPTHEF","furti in esercizi commerciali","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2019","2019",2025,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","SHOPTHEF","furti in esercizi commerciali","2","femmine","Y45-54","45-54 anni","TOTAL","totale","2019","2019",1370,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","ARTTHEF","furti di opere d'arte e materiale archeologico","1","maschi","Y35-44","35-44 anni","TOTAL","totale","2019","2019",12,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","ARTTHEF","furti di opere d'arte e materiale archeologico","1","maschi","Y45-54","45-54 anni","TOTAL","totale","2019","2019",10,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","ARTTHEF","furti di opere d'arte e materiale archeologico","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2019","2019",5,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","ARTTHEF","furti di opere d'arte e materiale archeologico","2","femmine","Y45-54","45-54 anni","TOTAL","totale","2019","2019",1,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","TRUCKTHEF","furti di automezzi pesanti trasportanti merci","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2019","2019",0,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","MOPETHEF","furti di ciclomotori","1","maschi","Y35-44","35-44 anni","TOTAL","totale","2019","2019",40,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","MOPETHEF","furti di ciclomotori","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2019","2019",1,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","MOPETHEF","furti di ciclomotori","2","femmine","Y45-54","45-54 anni","TOTAL","totale","2019","2019",0,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","MOTORTHEF","furti di motocicli","1","maschi","Y35-44","35-44 anni","TOTAL","totale","2019","2019",102,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","MOTORTHEF","furti di motocicli","1","maschi","Y45-54","45-54 anni","TOTAL","totale","2019","2019",67,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","MOTORTHEF","furti di motocicli","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2019","2019",4,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","MOTORTHEF","furti di motocicli","2","femmine","Y45-54","45-54 anni","TOTAL","totale","2019","2019",2,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","CARTHEF","furti di autovetture","1","maschi","Y35-44","35-44 anni","TOTAL","totale","2019","2019",497,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","CARTHEF","furti di autovetture","1","maschi","Y45-54","45-54 anni","TOTAL","totale","2019","2019",383,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","CARTHEF","furti di autovetture","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2019","2019",30,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","CARTHEF","furti di autovetture","2","femmine","Y45-54","45-54 anni","TOTAL","totale","2019","2019",20,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","ROBBER","rapine","1","maschi","Y35-44","35-44 anni","TOTAL","totale","2019","2019",3656,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","ROBBER","rapine","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2019","2019",360,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","ROBBER","rapine","2","femmine","Y45-54","45-54 anni","TOTAL","totale","2019","2019",192,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","HOUSEROB","rapine in abitazione","1","maschi","Y35-44","35-44 anni","TOTAL","totale","2019","2019",371,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","HOUSEROB","rapine in abitazione","1","maschi","Y45-54","45-54 anni","TOTAL","totale","2019","2019",184,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","HOUSEROB","rapine in abitazione","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2019","2019",58,,
